QueryID,Tables,truecardinality_Estimate
913,CI MI_IDX MK,2369
913,CI MI MI_IDX T,4786999
913,MI MI_IDX MK T,24
913,CI MI MK T,9768
913,CI MI_IDX MK T,407
913,CI MI MI_IDX MK,233385
913,CI MI MI_IDX MK T,9768
914,MI T,149967
914,MI_IDX T,2445
914,CI T,24745
914,MK T,4
914,MI MI_IDX,6930334
914,CI MI,111207799
914,MI MK,74459
914,CI MI_IDX,2264273
914,MI_IDX MK,938
914,CI MK,19235
914,MI MI_IDX T,45699
914,CI MI T,1323140
914,MI MK T,670
914,CI MI_IDX T,15324
914,MI_IDX MK T,4
914,CI MK T,313
914,CI MI MI_IDX,104395233
914,MI MI_IDX MK,73270
914,CI MI MK,4107670
914,CI MI_IDX MK,19150
914,CI MI MI_IDX T,1221244
914,MI MI_IDX MK T,670
914,CI MI MK T,69463
914,CI MI_IDX MK T,313
914,CI MI MI_IDX MK,4106664
914,CI MI MI_IDX MK T,69463
915,MI T,23
915,MI_IDX T,36
915,CI T,268
915,MK T,1
915,MI MI_IDX,913964
915,CI MI,8468939
915,MI MK,1352
915,CI MI_IDX,14406374
915,MI_IDX MK,881
915,CI MK,7683
915,MI MI_IDX T,69
915,CI MI T,995
915,MI MK T,22
915,CI MI_IDX T,504
915,MI_IDX MK T,3
915,CI MK T,45
915,CI MI MI_IDX,24976221
915,MI MI_IDX MK,4108
915,CI MI MK,59480
915,CI MI_IDX MK,22889
915,CI MI MI_IDX T,2985
915,MI MI_IDX MK T,66
915,CI MI MK T,990
915,CI MI_IDX MK T,135
915,CI MI MI_IDX MK,180128
915,CI MI MI_IDX MK T,2970
916,MI T,5570
916,MI_IDX T,555
916,CI T,768
916,MK T,10
916,MI MI_IDX,20885030
916,CI MI,111207799
916,MI MK,557574
916,CI MI_IDX,6805589
916,MI_IDX MK,25061
916,CI MK,139192
916,MI MI_IDX T,12876
916,CI MI T,71477
916,MI MK T,959
916,CI MI_IDX T,2211
916,MI_IDX MK T,30
916,CI MK T,249
916,CI MI MI_IDX,319607287
916,MI MI_IDX MK,1666303
916,CI MI MK,22399168
916,CI MI_IDX MK,417576
916,CI MI MI_IDX T,213225
916,MI MI_IDX MK T,2877
916,CI MI MK T,45990
916,CI MI_IDX MK T,747
916,CI MI MI_IDX MK,69421075
916,CI MI MI_IDX MK T,137970
917,MI T,5911438
917,MI_IDX T,179890
917,CI T,18541452
917,MK T,24
917,MI MI_IDX,6930334
917,CI MI,460456073
917,MI MK,10562
917,CI MI_IDX,13626495
917,MI_IDX MK,131
917,CI MK,8739
917,MI MI_IDX T,2480799
917,CI MI T,199042284
917,MI MK T,2228
917,CI MI_IDX T,5834277
917,MI_IDX MK T,21
917,CI MK T,2275
917,CI MI MI_IDX,368278936
917,MI MI_IDX MK,10206
917,CI MI MK,1102873
917,CI MI_IDX MK,8183
917,CI MI MI_IDX T,152148651
917,MI MI_IDX MK T,2199
917,CI MI MK T,441560
917,CI MI_IDX MK T,2235
917,CI MI MI_IDX MK,1094939
917,CI MI MI_IDX MK T,441052
918,MI T,139448
918,MI_IDX T,106232
918,CI T,2063388
918,MK T,1
918,MI MI_IDX,300407
918,CI MI,8468939
918,MI MK,64
918,CI MI_IDX,4798120
918,MI_IDX MK,1
918,CI MK,35
918,MI MI_IDX T,118074
918,CI MI T,3752203
918,MI MK T,64
918,CI MI_IDX T,1370505
918,MI_IDX MK T,1
918,CI MK T,35
918,CI MI MI_IDX,8085590
918,MI MI_IDX MK,64
918,CI MI MK,2240
918,CI MI_IDX MK,35
918,CI MI MI_IDX T,3691203
918,MI MI_IDX MK T,64
918,CI MI MK T,2240
918,CI MI_IDX MK T,35
918,CI MI MI_IDX MK,2240
918,CI MI MI_IDX MK T,2240
919,MI T,359770
919,MI_IDX T,7
919,CI T,500909
919,MK T,121076
919,MI MI_IDX,93447
919,CI MI,460456073
919,MI MK,235420417
919,CI MI_IDX,31449
919,MI_IDX MK,38907
919,CI MK,215765477
919,MI MI_IDX T,2361
919,CI MI T,15495142
919,MI MK T,9469038
919,CI MI_IDX T,1525
919,MI_IDX MK T,1311
919,CI MK T,8942117
919,CI MI MI_IDX,14189750
919,MI MI_IDX MK,16060414
919,CI MI MK,25473402919
919,CI MI_IDX MK,5616127
919,CI MI MI_IDX T,631072
919,MI MI_IDX MK T,483328
919,CI MI MK T,1458808182
919,CI MI_IDX MK T,314114
919,CI MI MI_IDX MK,2773069648
919,CI MI MI_IDX MK T,133788040
920,MI T,3660
920,MI_IDX T,1088
920,CI T,24446
920,MK T,18119
920,MI MI_IDX,546205
920,CI MI,9378030
920,MI MK,8855087
920,CI MI_IDX,4798120
920,MI_IDX MK,3461792
920,CI MK,78775652
920,MI MI_IDX T,2143
920,CI MI T,42107
920,MI MK T,45687
920,CI MI_IDX T,17716
920,MI_IDX MK T,16162
920,CI MK T,408488
920,CI MI MI_IDX,6396793
920,MI MI_IDX MK,7567972
920,CI MI MK,189322581
920,CI MI_IDX MK,73188796
920,CI MI MI_IDX T,34667
920,MI MI_IDX MK T,41651
920,CI MI MK T,1026766
920,CI MI_IDX MK T,393660
920,CI MI MI_IDX MK,182536636
920,CI MI MI_IDX MK T,996880
921,MI T,30975
921,MI_IDX T,629900
921,CI T,986086
921,MK T,22099
921,MI MI_IDX,127757
921,CI MI,608743
921,MI MK,4098
921,CI MI_IDX,6805589
921,MI_IDX MK,59779
921,CI MK,134061
921,MI MI_IDX T,66044
921,CI MI T,328938
921,MI MK T,3562
921,CI MI_IDX T,2505275
921,MI_IDX MK T,45283
921,CI MK T,109561
921,CI MI MI_IDX,1684830
921,MI MI_IDX MK,11473
921,CI MI MK,68761
921,CI MI_IDX MK,393192
921,CI MI MI_IDX T,975195
921,MI MI_IDX MK T,9898
921,CI MI MK T,62603
921,CI MI_IDX MK T,322881
921,CI MI MI_IDX MK,209745
921,CI MI MI_IDX MK T,191313
922,MI T,8708
922,MI_IDX T,23013
922,CI T,520989
922,MK T,72225
922,MI MI_IDX,1692649
922,CI MI,43657507
922,MI MK,28576783
922,CI MI_IDX,40911741
922,MI_IDX MK,10424626
922,CI MK,215765477
922,MI MI_IDX T,25247
922,CI MI T,734721
922,MI MK T,479856
922,CI MI_IDX T,642782
922,MI_IDX MK T,173592
922,CI MK T,3890250
922,CI MI MI_IDX,130495472
922,MI MI_IDX MK,87578282
922,CI MI MK,3610065043
922,CI MI_IDX MK,607273961
922,CI MI MI_IDX T,2199583
922,MI MI_IDX MK T,1459395
922,CI MI MK T,76206157
922,CI MI_IDX MK T,11193065
922,CI MI MI_IDX MK,11265814137
922,CI MI MI_IDX MK T,231705774
923,MI T,481
923,MI_IDX T,54
923,CI T,3092
923,MK T,1
923,MI MI_IDX,559610
923,CI MI,43657507
923,MI MK,1299
923,CI MI_IDX,13626495
923,MI_IDX MK,42
923,CI MK,5471
923,MI MI_IDX T,477
923,CI MI T,103353
923,MI MK T,188
923,CI MI_IDX T,2131
923,MI_IDX MK T,1
923,CI MK T,369
923,CI MI MI_IDX,42763390
923,MI MI_IDX MK,1299
923,CI MI MK,310486
923,CI MI_IDX MK,5471
923,CI MI MI_IDX T,103292
923,MI MI_IDX MK T,188
923,CI MI MK T,69372
923,CI MI_IDX MK T,369
923,CI MI MI_IDX MK,310486
923,CI MI MI_IDX MK T,69372
924,MI T,8301049
924,MI_IDX T,250
924,CI T,943517
924,MK T,2886675
924,MI MI_IDX,93447
924,CI MI,41360664
924,MI MK,235420417
924,CI MI_IDX,1618
924,MI_IDX MK,38907
924,CI MK,20756577
924,MI MI_IDX T,93447
924,CI MI T,27015059
924,MI MK T,211299809
924,CI MI_IDX T,1618
924,MI_IDX MK T,38907
924,CI MK T,15617037
924,CI MI MI_IDX,622022
924,MI MI_IDX MK,16060414
924,CI MI MK,1752627786
924,CI MI_IDX MK,261324
924,CI MI MI_IDX T,622022
924,MI MI_IDX MK T,16060414
924,CI MI MK T,1654243527
924,CI MI_IDX MK T,261324
924,CI MI MI_IDX MK,108757563
924,CI MI MI_IDX MK T,108757563
925,MI T,342734
925,MI_IDX T,5108
925,CI T,602511
925,MK T,50075
925,MI MI_IDX,6930334
925,CI MI,460456073
925,MI MK,235420417
925,CI MI_IDX,13626495
925,MI_IDX MK,3461792
925,CI MK,215765477
925,MI MI_IDX T,91105
925,CI MI T,11667329
925,MI MK T,3109799
925,CI MI_IDX T,176635
925,MI_IDX MK T,28462
925,CI MK T,3985298
925,CI MI MI_IDX,368278936
925,MI MI_IDX MK,226695005
925,CI MI MK,25473402919
925,CI MI_IDX MK,200542501
925,CI MI MI_IDX T,7389674
925,MI MI_IDX MK T,2788739
925,CI MI MK T,783025009
925,CI MI_IDX MK T,3413560
925,CI MI MI_IDX MK,25331929162
925,CI MI MI_IDX MK T,772249213
926,MI T,402667
926,MI_IDX T,54771
926,CI T,9950
926,MK T,7
926,MI MI_IDX,20885030
926,CI MI,9684334
926,MI MK,8377
926,CI MI_IDX,1008218
926,MI_IDX MK,447
926,CI MK,146
926,MI MI_IDX T,748788
926,CI MI T,111236
926,MI MK T,285
926,CI MI_IDX T,18114
926,MI_IDX MK T,21
926,CI MK T,5
926,CI MI MI_IDX,18536085
926,MI MI_IDX MK,24765
926,CI MI MK,8227
926,CI MI_IDX MK,420
926,CI MI MI_IDX T,258084
926,MI MI_IDX MK T,855
926,CI MI MK T,242
926,CI MI_IDX MK T,15
926,CI MI MI_IDX MK,24582
926,CI MI MI_IDX MK T,726
927,MI T,53
927,MI_IDX T,1
927,CI T,217
927,MK T,1
927,MI MI_IDX,146409
927,CI MI,16546260
927,MI MK,501
927,CI MI_IDX,13626495
927,MI_IDX MK,47
927,CI MK,3899
927,MI MI_IDX T,53
927,CI MI T,11501
927,MI MK T,53
927,CI MI_IDX T,217
927,MI_IDX MK T,1
927,CI MK T,217
927,CI MI MI_IDX,16524891
927,MI MI_IDX MK,501
927,CI MI MK,107449
927,CI MI_IDX MK,3817
927,CI MI MI_IDX T,11501
927,MI MI_IDX MK T,53
927,CI MI MK T,11501
927,CI MI_IDX MK T,217
927,CI MI MI_IDX MK,107449
927,CI MI MI_IDX MK T,11501
928,MI T,225277
928,MI_IDX T,20619
928,CI T,46758
928,MK T,1
928,MI MI_IDX,20885030
928,CI MI,75890700
928,MI MK,411
928,CI MI_IDX,7070449
928,MI_IDX MK,3
928,CI MK,55
928,MI MI_IDX T,469787
928,CI MI T,1801235
928,MI MK T,411
928,CI MI_IDX T,107645
928,MI_IDX MK T,3
928,CI MK T,55
928,CI MI MI_IDX,173149867
928,MI MI_IDX MK,1233
928,CI MI MK,22605
928,CI MI_IDX MK,165
928,CI MI MI_IDX T,5131909
928,MI MI_IDX MK T,1233
928,CI MI MK T,22605
928,CI MI_IDX MK T,165
928,CI MI MI_IDX MK,67815
928,CI MI MI_IDX MK T,67815
929,MI T,341593
929,MI_IDX T,264875
929,CI T,1837062
929,MK T,3194
929,MI MI_IDX,375302
929,CI MI,2375639
929,MI MK,3229
929,CI MI_IDX,1464506
929,MI_IDX MK,3157
929,CI MK,22820
929,MI MI_IDX T,216108
929,CI MI T,1409767
929,MI MK T,2385
929,CI MI_IDX T,874034
929,MI_IDX MK T,2542
929,CI MK T,18292
929,CI MI MI_IDX,2038003
929,MI MI_IDX MK,3023
929,CI MI MK,30714
929,CI MI_IDX MK,21505
929,CI MI MI_IDX T,1223285
929,MI MI_IDX MK T,2289
929,CI MI MK T,22462
929,CI MI_IDX MK T,17323
929,CI MI MI_IDX MK,30156
929,CI MI MI_IDX MK T,22120
930,MI T,6
930,MI_IDX T,6
930,CI T,30
930,MK T,1
930,MI MI_IDX,3367474
930,CI MI,7928010
930,MI MK,1115
930,CI MI_IDX,4575848
930,MI_IDX MK,379
930,CI MK,473
930,MI MI_IDX T,9
930,CI MI T,37
930,MI MK T,2
930,CI MI_IDX T,54
930,MI_IDX MK T,3
930,CI MK T,7
930,CI MI MI_IDX,16458365
930,MI MI_IDX MK,3235
930,CI MI MK,6890
930,CI MI_IDX MK,1232
930,CI MI MI_IDX T,75
930,MI MI_IDX MK T,6
930,CI MI MK T,14
930,CI MI_IDX MK T,21
930,CI MI MI_IDX MK,20837
930,CI MI MI_IDX MK T,42
931,MI T,227
931,MI_IDX T,67
931,CI T,1084
931,MK T,4
931,MI MI_IDX,146409
931,CI MI,7037071
931,MI MK,2247
931,CI MI_IDX,2264273
931,MI_IDX MK,572
931,CI MK,10956
931,MI MI_IDX T,227
931,CI MI T,41181
931,MI MK T,223
931,CI MI_IDX T,1022
931,MI_IDX MK T,4
931,CI MK T,801
931,CI MI MI_IDX,7036478
931,MI MI_IDX MK,2247
931,CI MI MK,211503
931,CI MI_IDX MK,10728
931,CI MI MI_IDX T,41181
931,MI MI_IDX MK T,223
931,CI MI MK T,41144
931,CI MI_IDX MK T,801
931,CI MI MI_IDX MK,211503
931,CI MI MI_IDX MK T,41144
932,MI T,8301049
932,MI_IDX T,209880
932,CI T,1042
932,MK T,2886675
932,MI MI_IDX,6930334
932,CI MI,111686
932,MI MK,235420417
932,CI MI_IDX,1240
932,MI_IDX MK,3461792
932,CI MK,61834
932,MI MI_IDX T,4514712
932,CI MI T,103408
932,MI MK T,211299809
932,CI MI_IDX T,1000
932,MI_IDX MK T,2503305
932,CI MK T,57309
932,CI MI MI_IDX,108356
932,MI MI_IDX MK,226695005
932,CI MI MK,11618744
932,CI MI_IDX MK,61496
932,CI MI MI_IDX T,102880
932,MI MI_IDX MK T,206653977
932,CI MI MK T,11392631
932,CI MI_IDX MK T,57190
932,CI MI MI_IDX MK,11615502
932,CI MI MI_IDX MK T,11391027
933,MI T,4325
933,MI_IDX T,348
933,CI T,1026
933,MK T,1
933,MI MI_IDX,20885030
933,CI MI,75890700
933,MI MK,1032
933,CI MI_IDX,7070449
933,MI_IDX MK,6
933,CI MK,57
933,MI MI_IDX T,8304
933,CI MI T,37530
933,MI MK T,409
933,CI MI_IDX T,1695
933,MI_IDX MK T,3
933,CI MK T,35
933,CI MI MI_IDX,173149867
933,MI MI_IDX MK,3096
933,CI MI MK,28021
933,CI MI_IDX MK,171
933,CI MI MI_IDX T,101853
933,MI MI_IDX MK T,1227
933,CI MI MK T,14315
933,CI MI_IDX MK T,105
933,CI MI MI_IDX MK,84063
933,CI MI MI_IDX MK T,42945
934,MI T,4044
934,MI_IDX T,832497
934,CI T,17755105
934,MK T,5826
934,MI MI_IDX,20215
934,CI MI,502819
934,MI MK,1073
934,CI MI_IDX,40911741
934,MI_IDX MK,25061
934,CI MK,525684
934,MI MI_IDX T,12309
934,CI MI T,320553
934,MI MK T,601
934,CI MI_IDX T,24660903
934,MI_IDX MK T,15529
934,CI MK T,325703
934,CI MI MI_IDX,1557393
934,MI MI_IDX MK,3392
934,CI MI MK,96114
934,CI MI_IDX MK,1520089
934,CI MI MI_IDX T,989134
934,MI MI_IDX MK T,1879
934,CI MI MK T,55642
934,CI MI_IDX MK T,951352
934,CI MI MI_IDX MK,309092
934,CI MI MI_IDX MK T,175942
935,MI T,12287
935,MI_IDX T,39276
935,CI T,117046
935,MK T,122930
935,MI MI_IDX,1249938
935,CI MI,5708234
935,MI MK,20772820
935,CI MI_IDX,8147017
935,MI_IDX MK,10424626
935,CI MK,43702177
935,MI MI_IDX T,31670
935,CI MI T,147117
935,MI MK T,643238
935,CI MI_IDX T,195108
935,MI_IDX MK T,272600
935,CI MK T,1163233
935,CI MI MI_IDX,16806629
935,MI MI_IDX MK,62572195
935,CI MI MK,379200277
935,CI MI_IDX MK,123751493
935,CI MI MI_IDX T,435879
935,MI MI_IDX MK T,1932694
935,CI MI MK T,12879520
935,CI MI_IDX MK T,3368373
935,CI MI MI_IDX MK,1160007072
935,CI MI MI_IDX MK T,39296392
936,MK T,408
936,CI T,639
936,MI_IDX T,13
936,CI MK,215765477
936,MI_IDX MK,3461792
936,CI MI_IDX,13626495
936,CI MK T,29266
936,MI_IDX MK T,316
936,CI MI_IDX T,374
936,CI MI_IDX MK,200542501
936,CI MI_IDX MK T,26604
937,MK T,220
937,CI T,1298181
937,MI_IDX T,159354
937,CI MK,2762
937,MI_IDX MK,271
937,CI MI_IDX,2355544
937,CI MK T,1744
937,MI_IDX MK T,196
937,CI MI_IDX T,864465
937,CI MI_IDX MK,2394
937,CI MI_IDX MK T,1654
938,MK T,886170
938,CI T,52858
938,MI_IDX T,311149
938,CI MK,7255358
938,MI_IDX MK,10424626
938,CI MI_IDX,436075
938,CI MK T,1695084
938,MI_IDX MK T,1756935
938,CI MI_IDX T,102104
938,CI MI_IDX MK,21967684
938,CI MI_IDX MK T,5101948
939,MK T,1
939,CI T,78
939,MI_IDX T,3
939,CI MK,77382
939,MI_IDX MK,4351
939,CI MI_IDX,40911741
939,CI MK T,77
939,MI_IDX MK T,3
939,CI MI_IDX T,231
939,CI MI_IDX MK,213635
939,CI MI_IDX MK T,231
940,MK T,14
940,CI T,12164
940,MI_IDX T,817
940,CI MK,61868
940,MI_IDX MK,2142
940,CI MI_IDX,4798120
940,CI MK T,503
940,MI_IDX MK T,14
940,CI MI_IDX T,7960
940,CI MI_IDX MK,61126
940,CI MI_IDX MK T,503
941,MK T,1308387
941,CI T,316094
941,MI_IDX T,90718
941,CI MK,56877800
941,MI_IDX MK,3461792
941,CI MI_IDX,2264273
941,CI MK T,14359585
941,MI_IDX MK T,1156656
941,CI MI_IDX T,288509
941,CI MI_IDX MK,55721295
941,CI MI_IDX MK T,14286000
942,MK T,63
942,CI T,8698
942,MI_IDX T,664016
942,CI MK,24
942,MI_IDX MK,368
942,CI MI_IDX,30087
942,CI MK T,12
942,MI_IDX MK T,133
942,CI MI_IDX T,14290
942,CI MI_IDX MK,74
942,CI MI_IDX MK T,37
943,MK T,18921
943,CI T,108212
943,MI_IDX T,12876
943,CI MK,15790390
943,MI_IDX MK,10424626
943,CI MI_IDX,4575848
943,CI MK T,142318
943,MI_IDX MK T,40404
943,CI MI_IDX T,93960
943,CI MI_IDX MK,43343044
943,CI MI_IDX MK T,384426
944,MK T,1
944,CI T,28
944,MI_IDX T,3
944,CI MK,129569
944,MI_IDX MK,14843
944,CI MI_IDX,14406374
944,CI MK T,28
944,MI_IDX MK T,3
944,CI MI_IDX T,84
944,CI MI_IDX MK,357716
944,CI MI_IDX MK T,84
945,MK T,1846
945,CI T,1143
945,MI_IDX T,91
945,CI MK,53390267
945,MI_IDX MK,3461792
945,CI MI_IDX,2918359
945,CI MK T,35108
945,MI_IDX MK T,1742
945,CI MI_IDX T,941
945,CI MI_IDX MK,50575943
945,CI MI_IDX MK T,34526
946,MK T,1
946,CI T,104
946,MI_IDX T,7
946,CI MK,5022
946,MI_IDX MK,266
946,CI MI_IDX,4798120
946,CI MK T,46
946,MI_IDX MK T,1
946,CI MI_IDX T,64
946,CI MI_IDX MK,4824
946,CI MI_IDX MK T,46
947,MK T,25
947,CI T,1208581
947,MI_IDX T,81079
947,CI MK,12211
947,MI_IDX MK,526
947,CI MI_IDX,40911741
947,CI MK T,1651
947,MI_IDX MK T,75
947,CI MI_IDX T,2252443
947,CI MI_IDX MK,35944
947,CI MI_IDX MK T,4953
948,MK T,16
948,CI T,345326
948,MI_IDX T,7331
948,CI MK,13512
948,MI_IDX MK,213
948,CI MI_IDX,13626495
948,CI MK T,1216
948,MI_IDX MK T,13
948,CI MI_IDX T,235646
948,CI MI_IDX MK,12764
948,CI MI_IDX MK T,1191
949,MK T,2
949,CI T,23618
949,MI_IDX T,4767
949,CI MK,173
949,MI_IDX MK,68
949,CI MI_IDX,1234789
949,CI MK T,4
949,MI_IDX MK T,2
949,CI MI_IDX T,12463
949,CI MI_IDX MK,141
949,CI MI_IDX MK T,4
950,MK T,262
950,CI T,4952079
950,MI_IDX T,51405
950,CI MK,407375
950,MI_IDX MK,5965
950,CI MI_IDX,13626495
950,CI MK T,11709
950,MI_IDX MK T,198
950,CI MI_IDX T,1914040
950,CI MI_IDX MK,390025
950,CI MI_IDX MK T,10334
951,MK T,1241
951,CI T,1840956
951,MI_IDX T,209880
951,CI MK,17557
951,MI_IDX MK,1496
951,CI MI_IDX,2355544
951,CI MK T,15436
951,MI_IDX MK T,1193
951,CI MI_IDX T,1147382
951,CI MI_IDX MK,17162
951,CI MI_IDX MK T,15276
952,MK T,765491
952,CI T,3446
952,MI_IDX T,51071
952,CI MK,609451
952,MI_IDX MK,3461792
952,CI MI_IDX,18909
952,CI MK T,107206
952,MI_IDX MK T,675479
952,CI MI_IDX T,3173
952,CI MI_IDX MK,599554
952,CI MI_IDX MK T,106248
953,MK T,4
953,CI T,15
953,MI_IDX T,9416
953,CI MK,5
953,MI_IDX MK,61
953,CI MI_IDX,883
953,CI MK T,1
953,MI_IDX MK T,4
953,CI MI_IDX T,10
953,CI MI_IDX MK,5
953,CI MI_IDX MK T,1
954,MK T,1
954,CI T,38
954,MI_IDX T,371
954,CI MK,28
954,MI_IDX MK,121
954,CI MI_IDX,38728
954,CI MK T,1
954,MI_IDX MK T,1
954,CI MI_IDX T,34
954,CI MI_IDX MK,28
954,CI MI_IDX MK T,1
955,MK T,731
955,CI T,6570679
955,MI_IDX T,151855
955,CI MK,78303
955,MI_IDX MK,1169
955,CI MI_IDX,13626495
955,CI MK T,45674
955,MI_IDX MK T,683
955,CI MI_IDX T,4363148
955,CI MI_IDX MK,71306
955,CI MI_IDX MK T,44930
956,MK T,1
956,CI T,136
956,MI_IDX T,1355
956,CI MK,72
956,MI_IDX MK,275
956,CI MI_IDX,31246
956,CI MK T,1
956,MI_IDX MK T,1
956,CI MI_IDX T,111
956,CI MI_IDX MK,71
956,CI MI_IDX MK T,1
957,MK T,1
957,CI T,90
957,MI_IDX T,195
957,CI MK,146
957,MI_IDX MK,186
957,CI MI_IDX,1767650
957,CI MK T,3
957,MI_IDX MK T,3
957,CI MI_IDX T,213
957,CI MI_IDX MK,390
957,CI MI_IDX MK T,9
958,MK T,1
958,CI T,106642
958,MI_IDX T,2530
958,CI MK,2448
958,MI_IDX MK,48
958,CI MI_IDX,13626495
958,CI MK T,132
958,MI_IDX MK T,1
958,CI MI_IDX T,77329
958,CI MI_IDX MK,2239
958,CI MI_IDX MK T,132
959,MK T,123448
959,CI T,892
959,MI_IDX T,12220
959,CI MK,506966
959,MI_IDX MK,3461792
959,CI MI_IDX,26569
959,CI MK T,18321
959,MI_IDX MK T,90480
959,CI MI_IDX T,635
959,CI MI_IDX MK,484805
959,CI MI_IDX MK T,17622
960,MK T,46
960,CI T,210571
960,MI_IDX T,5420
960,CI MK,121788
960,MI_IDX MK,1847
960,CI MI_IDX,13626495
960,CI MK T,4422
960,MI_IDX MK T,46
960,CI MI_IDX T,161038
960,CI MI_IDX MK,118062
960,CI MI_IDX MK T,4422
961,MK T,7
961,CI T,30857
961,MI_IDX T,5298
961,CI MK,23476
961,MI_IDX MK,2919
961,CI MI_IDX,14406374
961,CI MK T,245
961,MI_IDX MK T,21
961,CI MI_IDX T,68475
961,CI MI_IDX MK,63890
961,CI MI_IDX MK T,735
962,MK T,2513162
962,CI T,941284
962,MI_IDX T,260734
962,CI MK,8716131
962,MI_IDX MK,3461792
962,CI MI_IDX,758174
962,CI MK T,4868970
962,MI_IDX MK T,1994295
962,CI MI_IDX T,428895
962,CI MI_IDX MK,7731849
962,CI MI_IDX MK T,4426965
963,MK T,1
963,CI T,29
963,MI_IDX T,12
963,CI MK,7
963,MI_IDX MK,1
963,CI MI_IDX,245788
963,CI MK T,7
963,MI_IDX MK T,1
963,CI MI_IDX T,29
963,CI MI_IDX MK,7
963,CI MI_IDX MK T,7
964,MK T,417
964,CI T,10396795
964,MI_IDX T,209880
964,CI MK,51846
964,MI_IDX MK,640
964,CI MI_IDX,13626495
964,CI MK T,36538
964,MI_IDX MK T,406
964,CI MI_IDX T,6202754
964,CI MI_IDX MK,48437
964,CI MI_IDX MK T,36296
965,MK T,3554985
965,CI T,3798158
965,MI_IDX T,1055243
965,CI MK,35805959
965,MI_IDX MK,10424626
965,CI MI_IDX,7070449
965,CI MK T,27977633
965,MI_IDX MK T,8649433
965,CI MI_IDX T,5371208
965,CI MI_IDX MK,96806649
965,CI MI_IDX MK T,77803274
966,MK T,3195
966,CI T,2203097
966,MI_IDX T,263242
966,CI MK,67961
966,MI_IDX MK,4429
966,CI MI_IDX,2264273
966,CI MK T,39022
966,MI_IDX MK T,2560
966,CI MI_IDX T,1306790
966,CI MI_IDX MK,66179
966,CI MI_IDX MK T,38060
967,MK T,13131
967,CI T,429
967,MI_IDX T,942
967,CI MK,1839948
967,MI_IDX MK,3461792
967,CI MI_IDX,128751
967,CI MK T,6640
967,MI_IDX MK T,12105
967,CI MI_IDX T,348
967,CI MI_IDX MK,1701813
967,CI MI_IDX MK T,6525
968,MK T,35
968,CI T,340235
968,MI_IDX T,124595
968,CI MK,187
968,MI_IDX MK,56
968,CI MI_IDX,1524870
968,CI MK T,109
968,MI_IDX MK T,33
968,CI MI_IDX T,218633
968,CI MI_IDX MK,182
968,CI MI_IDX MK T,108
969,MK T,1
969,CI T,41
969,MI_IDX T,9
969,CI MK,60365
969,MI_IDX MK,6431
969,CI MI_IDX,9976075
969,CI MK T,14
969,MI_IDX MK T,3
969,CI MI_IDX T,111
969,CI MI_IDX MK,181526
969,CI MI_IDX MK T,42
970,MK T,44
970,CI T,29814
970,MI_IDX T,11155
970,CI MK,66026
970,MI_IDX MK,14838
970,CI MI_IDX,7070449
970,CI MK T,498
970,MI_IDX MK T,129
970,CI MI_IDX T,55422
970,CI MI_IDX MK,184638
970,CI MI_IDX MK T,1488
971,MK T,1
971,CI T,385935
971,MI_IDX T,186503
971,CI MK,86
971,MI_IDX MK,3
971,CI MI_IDX,6805589
971,CI MK T,86
971,MI_IDX MK T,3
971,CI MI_IDX T,784621
971,CI MI_IDX MK,258
971,CI MI_IDX MK T,258
972,MK T,136
972,CI T,10595
972,MI_IDX T,76897
972,CI MK,854
972,MI_IDX MK,5762
972,CI MI_IDX,324170
972,CI MK T,67
972,MI_IDX MK T,374
972,CI MI_IDX T,24010
972,CI MI_IDX MK,2424
972,CI MI_IDX MK T,188
973,MK T,188
973,CI T,9370527
973,MI_IDX T,566040
973,CI MK,17849
973,MI_IDX MK,1191
973,CI MI_IDX,40911741
973,CI MK T,11580
973,MI_IDX MK T,518
973,CI MI_IDX T,16755991
973,CI MI_IDX MK,52537
973,CI MI_IDX MK T,34216
974,MK T,66
974,CI T,830739
974,MI_IDX T,183029
974,CI MK,432
974,MI_IDX MK,110
974,CI MI_IDX,927742
974,CI MK T,164
974,MI_IDX MK T,48
974,CI MI_IDX T,372687
974,CI MI_IDX MK,345
974,CI MI_IDX MK T,130
975,MK T,239
975,CI T,5325750
975,MI_IDX T,326923
975,CI MK,31579
975,MI_IDX MK,1536
975,CI MI_IDX,40911741
975,CI MK T,16655
975,MI_IDX MK T,671
975,CI MI_IDX T,10084122
975,CI MI_IDX MK,92048
975,CI MI_IDX MK T,49329
976,MK T,206
976,CI T,3638225
976,MI_IDX T,220900
976,CI MK,53662
976,MI_IDX MK,2114
976,CI MI_IDX,40911741
976,CI MK T,15171
976,MI_IDX MK T,573
976,CI MI_IDX T,6580611
976,CI MI_IDX MK,159855
976,CI MI_IDX MK T,45609
977,MK T,1
977,CI T,455
977,MI_IDX T,24
977,CI MK,28948
977,MI_IDX MK,571
977,CI MI_IDX,13626495
977,CI MK T,27
977,MI_IDX MK T,1
977,CI MI_IDX T,316
977,CI MI_IDX MK,25546
977,CI MI_IDX MK T,27
978,MK T,118
978,CI T,3811955
978,MI_IDX T,209880
978,CI MK,3853
978,MI_IDX MK,148
978,CI MI_IDX,4798120
978,CI MK T,3284
978,MI_IDX MK T,115
978,CI MI_IDX T,2469832
978,CI MI_IDX MK,3807
978,CI MI_IDX MK T,3279
979,MK T,1
