QueryID,Tables,postgres_Estimate
911,CI MI_IDX MK,71
911,CI MI MI_IDX T,95
911,MI MI_IDX MK T,85
911,CI MI MK T,99
911,CI MI_IDX MK T,76
911,CI MI MI_IDX MK,85
911,CI MI MI_IDX MK T,96
912,MI T,69910
912,MI_IDX T,62997
912,CI T,62485
912,MK T,66105
912,MI MI_IDX,56579
912,CI MI,64189
912,MI MK,80341
912,CI MI_IDX,58407
912,MI_IDX MK,72589
912,CI MK,65200
912,MI MI_IDX T,67716
912,CI MI T,63540
912,MI MK T,72606
912,CI MI_IDX T,65106
912,MI_IDX MK T,73461
912,CI MK T,64319
912,CI MI MI_IDX,74156
912,MI MI_IDX MK,73090
912,CI MI MK,68841
912,CI MI_IDX MK,80712
912,CI MI MI_IDX T,59859
912,MI MI_IDX MK T,75141
912,CI MI MK T,63022
912,CI MI_IDX MK T,67088
912,CI MI MI_IDX MK,64624
912,CI MI MI_IDX MK T,63383
913,MI T,606
913,MI_IDX T,834
913,CI T,786
913,MK T,682
913,MI MI_IDX,675
913,CI MI,623
913,MI MK,707
913,CI MI_IDX,855
913,MI_IDX MK,650
913,CI MK,772
913,MI MI_IDX T,697
913,CI MI T,501
913,MI MK T,653
913,CI MI_IDX T,591
913,MI_IDX MK T,662
913,CI MK T,752
913,CI MI MI_IDX,761
913,MI MI_IDX MK,757
913,CI MI MK,774
913,CI MI_IDX MK,798
913,CI MI MI_IDX T,692
913,MI MI_IDX MK T,780
913,CI MI MK T,772
913,CI MI_IDX MK T,617
913,CI MI MI_IDX MK,950
913,CI MI MI_IDX MK T,716
914,MI T,20
914,MI_IDX T,13
914,CI T,16
914,MK T,13
914,MI MI_IDX,17
914,CI MI,14
914,MI MK,15
914,CI MI_IDX,17
914,MI_IDX MK,13
914,CI MK,16
914,MI MI_IDX T,19
914,CI MI T,15
914,MI MK T,11
914,CI MI_IDX T,15
914,MI_IDX MK T,16
914,CI MK T,14
914,CI MI MI_IDX,14
914,MI MI_IDX MK,12
914,CI MI MK,18
914,CI MI_IDX MK,15
914,CI MI MI_IDX T,15
914,MI MI_IDX MK T,17
914,CI MI MK T,13
914,CI MI_IDX MK T,16
914,CI MI MI_IDX MK,16
914,CI MI MI_IDX MK T,11
915,MI T,1
915,MI_IDX T,1
915,CI T,1
915,MK T,1
915,MI MI_IDX,1
915,CI MI,1
915,MI MK,1
915,CI MI_IDX,1
915,MI_IDX MK,1
915,CI MK,1
915,MI MI_IDX T,1
915,CI MI T,1
915,MI MK T,1
915,CI MI_IDX T,1
915,MI_IDX MK T,1
915,CI MK T,1
915,CI MI MI_IDX,1
915,MI MI_IDX MK,1
915,CI MI MK,1
915,CI MI_IDX MK,1
915,CI MI MI_IDX T,1
915,MI MI_IDX MK T,1
915,CI MI MK T,1
915,CI MI_IDX MK T,1
915,CI MI MI_IDX MK,1
915,CI MI MI_IDX MK T,1
916,MI T,49
916,MI_IDX T,69
916,CI T,50
916,MK T,55
916,MI MI_IDX,58
916,CI MI,56
916,MI MK,57
916,CI MI_IDX,43
916,MI_IDX MK,59
916,CI MK,63
916,MI MI_IDX T,66
916,CI MI T,61
916,MI MK T,48
916,CI MI_IDX T,49
916,MI_IDX MK T,49
916,CI MK T,73
916,CI MI MI_IDX,56
916,MI MI_IDX MK,63
916,CI MI MK,78
916,CI MI_IDX MK,48
916,CI MI MI_IDX T,52
916,MI MI_IDX MK T,47
916,CI MI MK T,71
916,CI MI_IDX MK T,50
916,CI MI MI_IDX MK,50
916,CI MI MI_IDX MK T,61
917,MI T,49124
917,MI_IDX T,52221
917,CI T,56285
917,MK T,44548
917,MI MI_IDX,44335
917,CI MI,39431
917,MI MK,47590
917,CI MI_IDX,40556
917,MI_IDX MK,52069
917,CI MK,52593
917,MI MI_IDX T,52738
917,CI MI T,43430
917,MI MK T,51932
917,CI MI_IDX T,42063
917,MI_IDX MK T,47209
917,CI MK T,39863
917,CI MI MI_IDX,43393
917,MI MI_IDX MK,42865
917,CI MI MK,49235
917,CI MI_IDX MK,40835
917,CI MI MI_IDX T,55823
917,MI MI_IDX MK T,37184
917,CI MI MK T,42920
917,CI MI_IDX MK T,45620
917,CI MI MI_IDX MK,42744
917,CI MI MI_IDX MK T,46808
918,MI T,130
918,MI_IDX T,103
918,CI T,102
918,MK T,99
918,MI MI_IDX,87
918,CI MI,113
918,MI MK,124
918,CI MI_IDX,106
918,MI_IDX MK,101
918,CI MK,98
918,MI MI_IDX T,105
918,CI MI T,115
918,MI MK T,119
918,CI MI_IDX T,110
918,MI_IDX MK T,97
918,CI MK T,109
918,CI MI MI_IDX,115
918,MI MI_IDX MK,119
918,CI MI MK,111
918,CI MI_IDX MK,114
918,CI MI MI_IDX T,99
918,MI MI_IDX MK T,114
918,CI MI MK T,85
918,CI MI_IDX MK T,104
918,CI MI MI_IDX MK,121
918,CI MI MI_IDX MK T,102
919,MI T,1796
919,MI_IDX T,741
919,CI T,1234
919,MK T,1690
919,MI MI_IDX,693
919,CI MI,3515
919,MI MK,2796
919,CI MI_IDX,1660
919,MI_IDX MK,1363
919,CI MK,739
919,MI MI_IDX T,4522
919,CI MI T,325
919,MI MK T,1900
919,CI MI_IDX T,2191
919,MI_IDX MK T,1193
919,CI MK T,2228
919,CI MI MI_IDX,336
919,MI MI_IDX MK,2754
919,CI MI MK,1384
919,CI MI_IDX MK,2343
919,CI MI MI_IDX T,2146
919,MI MI_IDX MK T,1543
919,CI MI MK T,3484
919,CI MI_IDX MK T,2807
919,CI MI MI_IDX MK,8
919,CI MI MI_IDX MK T,1645
920,MI T,127342
920,MI_IDX T,116596
920,CI T,117261
920,MK T,115985
920,MI MI_IDX,133057
920,CI MI,140261
920,MI MK,139142
920,CI MI_IDX,139544
920,MI_IDX MK,117820
920,CI MK,118365
920,MI MI_IDX T,131527
920,CI MI T,123595
920,MI MK T,108762
920,CI MI_IDX T,129563
920,MI_IDX MK T,118150
920,CI MK T,139044
920,CI MI MI_IDX,135640
920,MI MI_IDX MK,134552
920,CI MI MK,130129
920,CI MI_IDX MK,114696
920,CI MI MI_IDX T,134680
920,MI MI_IDX MK T,128653
920,CI MI MK T,129627
920,CI MI_IDX MK T,115910
920,CI MI MI_IDX MK,129210
920,CI MI MI_IDX MK T,135207
921,MI T,5594
921,MI_IDX T,6152
921,CI T,5760
921,MK T,5507
921,MI MI_IDX,4098
921,CI MI,6442
921,MI MK,4986
921,CI MI_IDX,6083
921,MI_IDX MK,5207
921,CI MK,4724
921,MI MI_IDX T,5010
921,CI MI T,6843
921,MI MK T,5462
921,CI MI_IDX T,6556
921,MI_IDX MK T,4576
921,CI MK T,5387
921,CI MI MI_IDX,6800
921,MI MI_IDX MK,7395
921,CI MI MK,6486
921,CI MI_IDX MK,5850
921,CI MI MI_IDX T,7132
921,MI MI_IDX MK T,6097
921,CI MI MK T,8559
921,CI MI_IDX MK T,6495
921,CI MI MI_IDX MK,6169
921,CI MI MI_IDX MK T,4912
922,MI T,1696682
922,MI_IDX T,1667384
922,CI T,1875271
922,MK T,1946533
922,MI MI_IDX,2302128
922,CI MI,1517622
922,MI MK,2233483
922,CI MI_IDX,1793416
922,MI_IDX MK,1822976
922,CI MK,1739982
922,MI MI_IDX T,2039075
922,CI MI T,1755482
922,MI MK T,1625537
922,CI MI_IDX T,1685091
922,MI_IDX MK T,1679979
922,CI MK T,1991600
922,CI MI MI_IDX,1662650
922,MI MI_IDX MK,2266983
922,CI MI MK,1943522
922,CI MI_IDX MK,2214538
922,CI MI MI_IDX T,1855245
922,MI MI_IDX MK T,2093601
922,CI MI MK T,1693404
922,CI MI_IDX MK T,1728685
922,CI MI MI_IDX MK,1598443
922,CI MI MI_IDX MK T,1521535
923,MI T,1
923,MI_IDX T,1
923,CI T,1
923,MK T,1
923,MI MI_IDX,1
923,CI MI,1
923,MI MK,1
923,CI MI_IDX,1
923,MI_IDX MK,1
923,CI MK,1
923,MI MI_IDX T,1
923,CI MI T,1
923,MI MK T,1
923,CI MI_IDX T,1
923,MI_IDX MK T,1
923,CI MK T,1
923,CI MI MI_IDX,1
923,MI MI_IDX MK,1
923,CI MI MK,1
923,CI MI_IDX MK,1
923,CI MI MI_IDX T,1
923,MI MI_IDX MK T,1
923,CI MI MK T,1
923,CI MI_IDX MK T,1
923,CI MI MI_IDX MK,1
923,CI MI MI_IDX MK T,1
924,MI T,44460
924,MI_IDX T,24157
924,CI T,18912
924,MK T,52874
924,MI MI_IDX,25814
924,CI MI,27300
924,MI MK,13358
924,CI MI_IDX,9332
924,MI_IDX MK,24536
924,CI MK,17400
924,MI MI_IDX T,26317
924,CI MI T,14586
924,MI MK T,24450
924,CI MI_IDX T,31707
924,MI_IDX MK T,23370
924,CI MK T,27870
924,CI MI MI_IDX,9961
924,MI MI_IDX MK,26088
924,CI MI MK,29078
924,CI MI_IDX MK,30200
924,CI MI MI_IDX T,49912
924,MI MI_IDX MK T,36266
924,CI MI MK T,28843
924,CI MI_IDX MK T,22713
924,CI MI MI_IDX MK,8655
924,CI MI MI_IDX MK T,46384
925,MI T,92891650
925,MI_IDX T,101486641
925,CI T,83854839
925,MK T,100954657
925,MI MI_IDX,92705659
925,CI MI,79167973
925,MI MK,88142471
925,CI MI_IDX,95235278
925,MI_IDX MK,90037818
925,CI MK,100566673
925,MI MI_IDX T,90439976
925,CI MI T,100175068
925,MI MK T,75345714
925,CI MI_IDX T,74700271
925,MI_IDX MK T,80098529
925,CI MK T,92307392
925,CI MI MI_IDX,88855493
925,MI MI_IDX MK,97684290
925,CI MI MK,94744309
925,CI MI_IDX MK,94475315
925,CI MI MI_IDX T,110633817
925,MI MI_IDX MK T,98388552
925,CI MI MK T,99544927
925,CI MI_IDX MK T,86334919
925,CI MI MI_IDX MK,86302889
925,CI MI MI_IDX MK T,80576651
926,MI T,7
926,MI_IDX T,7
926,CI T,7
926,MK T,8
926,MI MI_IDX,8
926,CI MI,7
926,MI MK,8
926,CI MI_IDX,7
926,MI_IDX MK,6
926,CI MK,8
926,MI MI_IDX T,6
926,CI MI T,7
926,MI MK T,6
926,CI MI_IDX T,7
926,MI_IDX MK T,8
926,CI MK T,5
926,CI MI MI_IDX,6
926,MI MI_IDX MK,7
926,CI MI MK,7
926,CI MI_IDX MK,5
926,CI MI MI_IDX T,7
926,MI MI_IDX MK T,7
926,CI MI MK T,6
926,CI MI_IDX MK T,7
926,CI MI MI_IDX MK,6
926,CI MI MI_IDX MK T,7
927,MI T,1
927,MI_IDX T,1
927,CI T,1
927,MK T,1
927,MI MI_IDX,1
927,CI MI,1
927,MI MK,1
927,CI MI_IDX,1
927,MI_IDX MK,1
927,CI MK,1
927,MI MI_IDX T,1
927,CI MI T,1
927,MI MK T,1
927,CI MI_IDX T,1
927,MI_IDX MK T,1
927,CI MK T,1
927,CI MI MI_IDX,1
927,MI MI_IDX MK,1
927,CI MI MK,1
927,CI MI_IDX MK,1
927,CI MI MI_IDX T,1
927,MI MI_IDX MK T,1
927,CI MI MK T,1
927,CI MI_IDX MK T,1
927,CI MI MI_IDX MK,1
927,CI MI MI_IDX MK T,1
928,MI T,97
928,MI_IDX T,67
928,CI T,76
928,MK T,93
928,MI MI_IDX,78
928,CI MI,64
928,MI MK,81
928,CI MI_IDX,90
928,MI_IDX MK,83
928,CI MK,76
928,MI MI_IDX T,74
928,CI MI T,71
928,MI MK T,86
928,CI MI_IDX T,82
928,MI_IDX MK T,84
928,CI MK T,84
928,CI MI MI_IDX,78
928,MI MI_IDX MK,77
928,CI MI MK,71
928,CI MI_IDX MK,68
928,CI MI MI_IDX T,69
928,MI MI_IDX MK T,65
928,CI MI MK T,89
928,CI MI_IDX MK T,83
928,CI MI MI_IDX MK,77
928,CI MI MI_IDX MK T,100
929,MI T,136
929,MI_IDX T,2627
929,CI T,3209
929,MK T,129
929,MI MI_IDX,2847
929,CI MI,2927
929,MI MK,2482
929,CI MI_IDX,152
929,MI_IDX MK,2756
929,CI MK,135
929,MI MI_IDX T,135
929,CI MI T,2404
929,MI MK T,3465
929,CI MI_IDX T,129
929,MI_IDX MK T,127
929,CI MK T,130
929,CI MI MI_IDX,158
929,MI MI_IDX MK,122
929,CI MI MK,2994
929,CI MI_IDX MK,2959
929,CI MI MI_IDX T,2594
929,MI MI_IDX MK T,2975
929,CI MI MK T,2211
929,CI MI_IDX MK T,1976
929,CI MI MI_IDX MK,131
929,CI MI MI_IDX MK T,2471
930,MI T,1
930,MI_IDX T,1
930,CI T,1
930,MK T,1
930,MI MI_IDX,1
930,CI MI,1
930,MI MK,1
930,CI MI_IDX,1
930,MI_IDX MK,1
930,CI MK,1
930,MI MI_IDX T,1
930,CI MI T,1
930,MI MK T,1
930,CI MI_IDX T,1
930,MI_IDX MK T,1
930,CI MK T,1
930,CI MI MI_IDX,1
930,MI MI_IDX MK,1
930,CI MI MK,1
930,CI MI_IDX MK,1
930,CI MI MI_IDX T,1
930,MI MI_IDX MK T,1
930,CI MI MK T,1
930,CI MI_IDX MK T,1
930,CI MI MI_IDX MK,1
930,CI MI MI_IDX MK T,1
931,MI T,1
931,MI_IDX T,1
931,CI T,1
931,MK T,1
931,MI MI_IDX,1
931,CI MI,1
931,MI MK,1
931,CI MI_IDX,1
931,MI_IDX MK,1
931,CI MK,1
931,MI MI_IDX T,1
931,CI MI T,1
931,MI MK T,1
931,CI MI_IDX T,1
931,MI_IDX MK T,1
931,CI MK T,1
931,CI MI MI_IDX,1
931,MI MI_IDX MK,1
931,CI MI MK,1
931,CI MI_IDX MK,1
931,CI MI MI_IDX T,1
931,MI MI_IDX MK T,1
931,CI MI MK T,1
931,CI MI_IDX MK T,1
931,CI MI MI_IDX MK,1
931,CI MI MI_IDX MK T,1
932,MI T,670855
932,MI_IDX T,614526
932,CI T,527515
932,MK T,844353
932,MI MI_IDX,657649
932,CI MI,762169
932,MI MK,688661
932,CI MI_IDX,589019
932,MI_IDX MK,640299
932,CI MK,736760
932,MI MI_IDX T,713136
932,CI MI T,644612
932,MI MK T,676451
932,CI MI_IDX T,677002
932,MI_IDX MK T,794530
932,CI MK T,731269
932,CI MI MI_IDX,713090
932,MI MI_IDX MK,807168
932,CI MI MK,647001
932,CI MI_IDX MK,624838
932,CI MI MI_IDX T,647298
932,MI MI_IDX MK T,607150
932,CI MI MK T,575455
932,CI MI_IDX MK T,698824
932,CI MI MI_IDX MK,694030
932,CI MI MI_IDX MK T,800677
933,MI T,1
933,MI_IDX T,1
933,CI T,10
933,MK T,9
933,MI MI_IDX,1
933,CI MI,1
933,MI MK,1
933,CI MI_IDX,1
933,MI_IDX MK,10
933,CI MK,1
933,MI MI_IDX T,1
933,CI MI T,2
933,MI MK T,1
933,CI MI_IDX T,9
933,MI_IDX MK T,11
933,CI MK T,1
933,CI MI MI_IDX,1
933,MI MI_IDX MK,1
933,CI MI MK,1
933,CI MI_IDX MK,1
933,CI MI MI_IDX T,1
933,MI MI_IDX MK T,9
933,CI MI MK T,1
933,CI MI_IDX MK T,1
933,CI MI MI_IDX MK,1
933,CI MI MI_IDX MK T,1
934,MI T,2958
934,MI_IDX T,2510
934,CI T,2078
934,MK T,2202
934,MI MI_IDX,2103
934,CI MI,3584
934,MI MK,2239
934,CI MI_IDX,2467
934,MI_IDX MK,3569
934,CI MK,3085
934,MI MI_IDX T,2409
934,CI MI T,3833
934,MI MK T,2248
934,CI MI_IDX T,2503
934,MI_IDX MK T,3993
934,CI MK T,2351
934,CI MI MI_IDX,2173
934,MI MI_IDX MK,3115
934,CI MI MK,1295
934,CI MI_IDX MK,2480
934,CI MI MI_IDX T,3091
934,MI MI_IDX MK T,4978
934,CI MI MK T,3046
934,CI MI_IDX MK T,2418
934,CI MI MI_IDX MK,2595
934,CI MI MI_IDX MK T,4836
935,MI T,94952
935,MI_IDX T,69893
935,CI T,85517
935,MK T,53696
935,MI MI_IDX,74063
935,CI MI,75605
935,MI MK,84621
935,CI MI_IDX,83034
935,MI_IDX MK,83021
935,CI MK,69931
935,MI MI_IDX T,77000
935,CI MI T,73066
935,MI MK T,70291
935,CI MI_IDX T,73869
935,MI_IDX MK T,90722
935,CI MK T,70344
935,CI MI MI_IDX,76443
935,MI MI_IDX MK,62514
935,CI MI MK,78189
935,CI MI_IDX MK,72027
935,CI MI MI_IDX T,73860
935,MI MI_IDX MK T,73945
935,CI MI MK T,72295
935,CI MI_IDX MK T,72345
935,CI MI MI_IDX MK,65297
935,CI MI MI_IDX MK T,68533
936,MK T,2360
936,CI T,2622
936,MI_IDX T,2393
936,CI MK,2389
936,MI_IDX MK,2759
936,CI MI_IDX,2535
936,CI MK T,2436
936,MI_IDX MK T,2556
936,CI MI_IDX T,2469
936,CI MI_IDX MK,2324
936,CI MI_IDX MK T,2532
937,MK T,156
937,CI T,167
937,MI_IDX T,151
937,CI MK,176
937,MI_IDX MK,186
937,CI MI_IDX,158
937,CI MK T,177
937,MI_IDX MK T,173
937,CI MI_IDX T,151
937,CI MI_IDX MK,156
937,CI MI_IDX MK T,181
938,MK T,20258541
938,CI T,20499146
938,MI_IDX T,19034842
938,CI MK,19778042
938,MI_IDX MK,18930551
938,CI MI_IDX,19672472
938,CI MK T,20243912
938,MI_IDX MK T,18208202
938,CI MI_IDX T,20639290
938,CI MI_IDX MK,19045451
938,CI MI_IDX MK T,19899552
939,MK T,1
939,CI T,1
939,MI_IDX T,1
939,CI MK,1
939,MI_IDX MK,1
939,CI MI_IDX,1
939,CI MK T,1
939,MI_IDX MK T,1
939,CI MI_IDX T,1
939,CI MI_IDX MK,1
939,CI MI_IDX MK T,1
940,MK T,1
940,CI T,1
940,MI_IDX T,1
940,CI MK,1
940,MI_IDX MK,1
940,CI MI_IDX,1
940,CI MK T,1
940,MI_IDX MK T,1
940,CI MI_IDX T,1
940,CI MI_IDX MK,1
940,CI MI_IDX MK T,1
941,MK T,792857
941,CI T,756255
941,MI_IDX T,716552
941,CI MK,783426
941,MI_IDX MK,796955
941,CI MI_IDX,767148
941,CI MK T,791186
941,MI_IDX MK T,733603
941,CI MI_IDX T,802283
941,CI MI_IDX MK,799848
941,CI MI_IDX MK T,813281
942,MK T,49
942,CI T,49
942,MI_IDX T,44
942,CI MK,44
942,MI_IDX MK,48
942,CI MI_IDX,44
942,CI MK T,43
942,MI_IDX MK T,49
942,CI MI_IDX T,48
942,CI MI_IDX MK,43
942,CI MI_IDX MK T,46
943,MK T,55897
943,CI T,56484
943,MI_IDX T,52804
943,CI MK,59516
943,MI_IDX MK,60257
943,CI MI_IDX,56205
943,CI MK T,56586
943,MI_IDX MK T,58808
943,CI MI_IDX T,54733
943,CI MI_IDX MK,53146
943,CI MI_IDX MK T,56469
944,MK T,1
944,CI T,1
944,MI_IDX T,1
944,CI MK,1
944,MI_IDX MK,1
944,CI MI_IDX,1
944,CI MK T,1
944,MI_IDX MK T,1
944,CI MI_IDX T,1
944,CI MI_IDX MK,1
944,CI MI_IDX MK T,1
945,MK T,276
945,CI T,302
945,MI_IDX T,314
945,CI MK,293
945,MI_IDX MK,294
945,CI MI_IDX,1896
945,CI MK T,2462
945,MI_IDX MK T,308
945,CI MI_IDX T,258
945,CI MI_IDX MK,2341
945,CI MI_IDX MK T,303
946,MK T,1
946,CI T,1
946,MI_IDX T,1
946,CI MK,1
946,MI_IDX MK,1
946,CI MI_IDX,1
946,CI MK T,1
946,MI_IDX MK T,1
946,CI MI_IDX T,1
946,CI MI_IDX MK,1
946,CI MI_IDX MK T,1
947,MK T,441
947,CI T,371
947,MI_IDX T,379
947,CI MK,425
947,MI_IDX MK,398
947,CI MI_IDX,433
947,CI MK T,396
947,MI_IDX MK T,391
947,CI MI_IDX T,385
947,CI MI_IDX MK,396
947,CI MI_IDX MK T,390
948,MK T,11
948,CI T,13
948,MI_IDX T,12
948,CI MK,13
948,MI_IDX MK,11
948,CI MI_IDX,12
948,CI MK T,13
948,MI_IDX MK T,12
948,CI MI_IDX T,13
948,CI MI_IDX MK,11
948,CI MI_IDX MK T,13
949,MK T,2
949,CI T,2
949,MI_IDX T,2
949,CI MK,2
949,MI_IDX MK,2
949,CI MI_IDX,2
949,CI MK T,2
949,MI_IDX MK T,2
949,CI MI_IDX T,2
949,CI MI_IDX MK,2
949,CI MI_IDX MK T,2
950,MK T,27618
950,CI T,19204
950,MI_IDX T,21844
950,CI MK,19014
950,MI_IDX MK,21499
950,CI MI_IDX,21434
950,CI MK T,24083
950,MI_IDX MK T,28316
950,CI MI_IDX T,24032
950,CI MI_IDX MK,23848
950,CI MI_IDX MK T,20314
951,MK T,558
951,CI T,514
951,MI_IDX T,494
951,CI MK,496
951,MI_IDX MK,483
951,CI MI_IDX,517
951,CI MK T,500
951,MI_IDX MK T,498
951,CI MI_IDX T,532
951,CI MI_IDX MK,429
951,CI MI_IDX MK T,504
952,MK T,8084
952,CI T,8741
952,MI_IDX T,8862
952,CI MK,8683
952,MI_IDX MK,7590
952,CI MI_IDX,8009
952,CI MK T,8141
952,MI_IDX MK T,7971
952,CI MI_IDX T,8302
952,CI MI_IDX MK,8541
952,CI MI_IDX MK T,8146
953,MK T,1
953,CI T,1
953,MI_IDX T,1
953,CI MK,1
953,MI_IDX MK,1
953,CI MI_IDX,1
953,CI MK T,1
953,MI_IDX MK T,1
953,CI MI_IDX T,1
953,CI MI_IDX MK,1
953,CI MI_IDX MK T,1
954,MK T,1
954,CI T,1
954,MI_IDX T,1
954,CI MK,1
954,MI_IDX MK,1
954,CI MI_IDX,1
954,CI MK T,1
954,MI_IDX MK T,1
954,CI MI_IDX T,1
954,CI MI_IDX MK,1
954,CI MI_IDX MK T,1
955,MK T,799
955,CI T,800
955,MI_IDX T,740
955,CI MK,825
955,MI_IDX MK,875
955,CI MI_IDX,746
955,CI MK T,787
955,MI_IDX MK T,845
955,CI MI_IDX T,767
955,CI MI_IDX MK,793
955,CI MI_IDX MK T,804
956,MK T,1
956,CI T,1
956,MI_IDX T,1
956,CI MK,1
956,MI_IDX MK,1
956,CI MI_IDX,1
956,CI MK T,1
956,MI_IDX MK T,1
956,CI MI_IDX T,1
956,CI MI_IDX MK,1
956,CI MI_IDX MK T,1
957,MK T,1
957,CI T,1
957,MI_IDX T,1
957,CI MK,1
957,MI_IDX MK,1
957,CI MI_IDX,1
957,CI MK T,1
957,MI_IDX MK T,1
957,CI MI_IDX T,1
957,CI MI_IDX MK,1
957,CI MI_IDX MK T,1
958,MK T,3
958,CI T,3
958,MI_IDX T,3
958,CI MK,3
958,MI_IDX MK,3
958,CI MI_IDX,3
958,CI MK T,3
958,MI_IDX MK T,3
958,CI MI_IDX T,3
958,CI MI_IDX MK,3
958,CI MI_IDX MK T,3
959,MK T,5332
959,CI T,5033
959,MI_IDX T,5430
959,CI MK,4876
959,MI_IDX MK,4680
959,CI MI_IDX,4648
959,CI MK T,5483
959,MI_IDX MK T,4836
959,CI MI_IDX T,4906
959,CI MI_IDX MK,5217
959,CI MI_IDX MK T,5123
960,MK T,12
960,CI T,11
960,MI_IDX T,12
960,CI MK,11
960,MI_IDX MK,12
960,CI MI_IDX,12
960,CI MK T,12
960,MI_IDX MK T,13
960,CI MI_IDX T,11
960,CI MI_IDX MK,12
960,CI MI_IDX MK T,13
961,MK T,13
961,CI T,11
961,MI_IDX T,13
961,CI MK,12
961,MI_IDX MK,13
961,CI MI_IDX,12
961,CI MK T,12
961,MI_IDX MK T,13
961,CI MI_IDX T,12
961,CI MI_IDX MK,11
961,CI MI_IDX MK T,13
962,MK T,2540258
962,CI T,2878858
962,MI_IDX T,2546671
962,CI MK,2737077
962,MI_IDX MK,2809489
962,CI MI_IDX,2817032
962,CI MK T,2791914
962,MI_IDX MK T,2698202
962,CI MI_IDX T,3089063
962,CI MI_IDX MK,2677271
962,CI MI_IDX MK T,2513990
963,MK T,1
963,CI T,1
963,MI_IDX T,1
963,CI MK,1
963,MI_IDX MK,1
963,CI MI_IDX,1
963,CI MK T,1
963,MI_IDX MK T,1
963,CI MI_IDX T,1
963,CI MI_IDX MK,1
963,CI MI_IDX MK T,1
964,MK T,2551
964,CI T,2488
964,MI_IDX T,2096
964,CI MK,2262
964,MI_IDX MK,2195
964,CI MI_IDX,2422
964,CI MK T,2462
964,MI_IDX MK T,2444
964,CI MI_IDX T,2663
964,CI MI_IDX MK,2432
964,CI MI_IDX MK T,2294
965,MK T,23268285
965,CI T,26451770
965,MI_IDX T,23461028
965,CI MK,26076610
965,MI_IDX MK,25262830
965,CI MI_IDX,25138296
965,CI MK T,25709838
965,MI_IDX MK T,23156652
965,CI MI_IDX T,24619356
965,CI MI_IDX MK,22334636
965,CI MI_IDX MK T,25343595
966,MK T,14945
966,CI T,11322
966,MI_IDX T,12248
966,CI MK,7950
966,MI_IDX MK,468
966,CI MI_IDX,12720
966,CI MK T,8626
966,MI_IDX MK T,8566
966,CI MI_IDX T,11328
966,CI MI_IDX MK,6926
966,CI MI_IDX MK T,440
967,MK T,144
967,CI T,128
967,MI_IDX T,134
967,CI MK,138
967,MI_IDX MK,129
967,CI MI_IDX,138
967,CI MK T,137
967,MI_IDX MK T,136
967,CI MI_IDX T,143
967,CI MI_IDX MK,136
967,CI MI_IDX MK T,132
968,MK T,56
968,CI T,53
968,MI_IDX T,61
968,CI MK,55
968,MI_IDX MK,53
968,CI MI_IDX,56
968,CI MK T,49
968,MI_IDX MK T,53
968,CI MI_IDX T,49
968,CI MI_IDX MK,54
968,CI MI_IDX MK T,49
969,MK T,1
969,CI T,1
969,MI_IDX T,1
969,CI MK,1
969,MI_IDX MK,1
969,CI MI_IDX,1
969,CI MK T,1
969,MI_IDX MK T,1
969,CI MI_IDX T,1
969,CI MI_IDX MK,1
969,CI MI_IDX MK T,1
970,MK T,182
970,CI T,171
970,MI_IDX T,141
970,CI MK,182
970,MI_IDX MK,150
970,CI MI_IDX,153
970,CI MK T,177
970,MI_IDX MK T,111
970,CI MI_IDX T,199
970,CI MI_IDX MK,175
970,CI MI_IDX MK T,141
971,MK T,126
971,CI T,137
971,MI_IDX T,135
971,CI MK,131
971,MI_IDX MK,142
971,CI MI_IDX,121
971,CI MK T,134
971,MI_IDX MK T,133
971,CI MI_IDX T,132
971,CI MI_IDX MK,138
971,CI MI_IDX MK T,136
972,MK T,1
972,CI T,1
972,MI_IDX T,1
972,CI MK,1
972,MI_IDX MK,1
972,CI MI_IDX,1
972,CI MK T,1
972,MI_IDX MK T,1
972,CI MI_IDX T,1
972,CI MI_IDX MK,1
972,CI MI_IDX MK T,1
973,MK T,4424
973,CI T,4430
973,MI_IDX T,4330
973,CI MK,5206
973,MI_IDX MK,4879
973,CI MI_IDX,4376
973,CI MK T,4952
973,MI_IDX MK T,4495
973,CI MI_IDX T,4515
973,CI MI_IDX MK,4805
973,CI MI_IDX MK T,5144
974,MK T,334
974,CI T,284
974,MI_IDX T,302
974,CI MK,300
974,MI_IDX MK,307
974,CI MI_IDX,306
974,CI MK T,312
974,MI_IDX MK T,318
974,CI MI_IDX T,317
974,CI MI_IDX MK,304
974,CI MI_IDX MK T,273
975,MK T,925
975,CI T,896
975,MI_IDX T,980
975,CI MK,887
975,MI_IDX MK,984
975,CI MI_IDX,959
975,CI MK T,964
975,MI_IDX MK T,943
975,CI MI_IDX T,882
975,CI MI_IDX MK,885
975,CI MI_IDX MK T,909
976,MK T,1671
976,CI T,1851
976,MI_IDX T,1838
976,CI MK,1906
976,MI_IDX MK,1762
976,CI MI_IDX,2018
976,CI MK T,1897
976,MI_IDX MK T,1858
976,CI MI_IDX T,1885
976,CI MI_IDX MK,1847
976,CI MI_IDX MK T,1620
977,MK T,1
977,CI T,1
977,MI_IDX T,1
977,CI MK,1
977,MI_IDX MK,1
977,CI MI_IDX,1
977,CI MK T,1
977,MI_IDX MK T,1
977,CI MI_IDX T,1
977,CI MI_IDX MK,1
977,CI MI_IDX MK T,1
